Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,
VTWG,Vanguard Russell 2000 Growth ETF,142.85,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vtwg,
VTWV,Vanguard Russell 2000 Value ETF,84.06,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vtwv,
VTHR,Vanguard Russell 3000 ETF,137.6313,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vthr,
VCSH,Vanguard Short-Term Corporate Bond ETF,82.06,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vcsh,
VTIP,Vanguard Short-Term Inflation-Protected Securities Index Fund,50.03,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vtip,
VGSH,Vanguard Short-Term Treasury ETF,62.16,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vgsh,
BND,Vanguard Total Bond Market ETF,87.78,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bnd,
VTC,Vanguard Total Corporate Bond ETF,90.5777,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vtc,
BNDX,Vanguard Total International Bond ETF,57.5,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bndx,
VXUS,Vanguard Total International Stock ETF,48.99,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vxus,
BNDW,Vanguard Total World Bond ETF,81.11,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bndw,
VREX,Varex Imaging Corporation,15.97,$624.43M,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/vrex,
VRNS,"Varonis Systems, Inc.",85.24,$2.68B,2014,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/vrns,
VBLT,Vascular Biogenics Ltd.,1.22,$58.43M,2014,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vblt,
VXRT,"Vaxart, Inc.",2.33,$172.85M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/vxrt,
PCVX,"Vaxcyte, Inc.",26.15,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/pcvx,
VBIV,"VBI Vaccines, Inc.",2.17,$500.51M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vbiv,
VECO,Veeco Instruments Inc.,12.61,$623.29M,1994,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/veco,
VERO,Venus Concept Inc. ,3.84,$123.69M,2017,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/vero,
VEON,VEON Ltd.,1.71,$2.99B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/veon,
VRA,"Vera Bradley, Inc.",5.48,$182.51M,2010,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/vra,
VCYT,"Veracyte, Inc.",24.28,$1.22B,2013,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/vcyt,
VSTM,"Verastem, Inc.",1.76,$286.06M,2012,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vstm,
VERB,"Verb Technology Company, Inc.",1.09,$32.59M,n/a,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/verb,
VERBW,"Verb Technology Company, Inc.",0.3101,n/a,n/a,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/verbw,
VCEL,Vericel Corporation,13.91,$627.49M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/vcel,
VERY,"Vericity, Inc.",10.01,$148.9M,2019,Finance,Life Insurance,https://old.nasdaq.com/symbol/very,
VRNT,Verint Systems Inc.,43.74,$2.82B,2002,Technology,EDP Services,https://old.nasdaq.com/symbol/vrnt,
VRSN,"VeriSign, Inc.",204.17,$23.59B,1998,Technology,EDP Services,https://old.nasdaq.com/symbol/vrsn,
VRSK,"Verisk Analytics, Inc.",162.67,$26.39B,2009,Technology,EDP Services,https://old.nasdaq.com/symbol/vrsk,
VBTX,"Veritex Holdings, Inc.",17.33,$873.06M,2014,Finance,Major Banks,https://old.nasdaq.com/symbol/vbtx,
VERI,"Veritone, Inc.",12.57,$340.45M,2017,Technology,EDP Services,https://old.nasdaq.com/symbol/veri,
VRNA,Verona Pharma plc,5.1,$67.88M,2017,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vrna,
VRRM,Verra Mobility Corporation,11.32,$1.83B,2017,Consumer Services,Transportation Services,https://old.nasdaq.com/symbol/vrrm,
VRCA,Verrica Pharmaceuticals Inc.,11.49,$296.61M,2018,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vrca,
VTNR,"Vertex Energy, Inc",0.825,$37.58M,n/a,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/vtnr,
VRTX,Vertex Pharmaceuticals Incorporated,268.56,$69.63B,1991,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vrtx,
VERU,Veru Inc.,3.34,$220.76M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/veru,
VIAC,ViacomCBS Inc.,22.9,$14.09B,n/a,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/viac,
VIACA,ViacomCBS Inc.,25.9,$15.94B,n/a,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/viaca,
VSAT,"ViaSat, Inc.",40.08,$2.49B,1996,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/vsat,
VIAV,Viavi Solutions Inc.,12.72,$2.9B,n/a,Technology,Semiconductors,https://old.nasdaq.com/symbol/viav,
VICR,Vicor Corporation,65.19,$2.65B,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/vicr,
VCTR,"Victory Capital Holdings, Inc.",15.81,$1.07B,2018,Finance,Investment Managers,https://old.nasdaq.com/symbol/vctr,
CIZ,VictoryShares Developed Enhanced Volatility Wtd ETF,26.8652,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ciz,
VSDA,VictoryShares Dividend Accelerator ETF,32.72,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vsda,
CEY,VictoryShares Emerging Market High Div Volatility Wtd ETF,19.9795,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cey,
CEZ,VictoryShares Emerging Market Volatility Wtd ETF,22.3189,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cez,
CID,VictoryShares International High Div Volatility Wtd ETF,25.5483,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cid,
CIL,VictoryShares International Volatility Wtd ETF,34.5299,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cil,
CFO,VictoryShares US 500 Enhanced Volatility Wtd ETF,51.5728,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cfo,
CFA,VictoryShares US 500 Volatility Wtd ETF,50.0188,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cfa,
CSF,VictoryShares US Discovery Enhanced Volatility Wtd ETF,38.2491,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/csf,
CDC,VictoryShares US EQ Income Enhanced Volatility Wtd ETF,46.96,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cdc,
CDL,VictoryShares US Large Cap High Div Volatility Wtd ETF,39.9313,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cdl,
VSMV,VictoryShares US Multi-Factor Minimum Volatility ETF,30.0899,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vsmv,
CSB,VictoryShares US Small Cap High Div Volatility Wtd ETF,36.0834,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/csb,
CSA,VictoryShares US Small Cap Volatility Wtd ETF,39.0416,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/csa,
VIE,"Viela Bio, Inc.",46.83,$2.39B,2019,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vie,
VMD,"Viemed Healthcare, Inc.",9.3,$353.69M,n/a,Health Care,Misc Health and Biotechnology Services,https://old.nasdaq.com/symbol/vmd,
VRAY,"ViewRay, Inc.",2.22,$327.23M,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/vray,
VKTX,"Viking Therapeutics, Inc.",7.25,$526.32M,2015,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vktx,
VKTXW,"Viking Therapeutics, Inc.",6.67,n/a,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vktxw,
VBFC,Village Bank and Trust Financial Corp.,33.7434,$49.05M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/vbfc,
VFF,"Village Farms International, Inc.",6.07,$341.44M,n/a,Consumer Non-Durables,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/vff,
VLGEA,"Village Super Market, Inc.",25.52,$371M,n/a,Consumer Services,Food Chains,https://old.nasdaq.com/symbol/vlgea,
VIOT,"Viomi Technology Co., Ltd",5.25,$366.75M,2018,Consumer Durables,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/viot,
VNOM,Viper Energy Partners LP,11.58,$1.84B,2014,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/vnom,
VIR,"Vir Biotechnology, Inc.",34.22,$4.03B,2019,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/vir,
VIRC,Virco Manufacturing Corporation,2.9868,$46.93M,n/a,Consumer Durables,Industrial Specialties,https://old.nasdaq.com/symbol/virc,
VTUS,Virgin Trains USA Inc.,n/a,n/a,2010,n/a,n/a,https://old.nasdaq.com/symbol/vtus,
VTSI,"VirTra, Inc.",3.4628,$26.85M,n/a,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/vtsi,
VIRT,"Virtu Financial, Inc.",23.44,$4.56B,2015,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/virt,
VRTS,"Virtus Investment Partners, Inc.",109.08,$839.42M,n/a,Finance,Investment Managers,https://old.nasdaq.com/symbol/vrts,
BBC,Virtus LifeSci Biotech Clinical Trials ETF,39.97,$39.97M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bbc,
BBP,Virtus LifeSci Biotech Products ETF,44.4127,$44.41M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bbp,
VRTU,Virtusa Corporation,30.49,$918.75M,2007,Technology,EDP Services,https://old.nasdaq.com/symbol/vrtu,
VISL,"Vislink Technologies, Inc.",0.8296,$73.23M,2013,Capital Goods,Telecommunications Equipment,https://old.nasdaq.com/symbol/visl,
VTGN,"VistaGen Therapeutics, Inc.",0.5374,$26.84M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vtgn,
VC,Visteon Corporation,72,$2B,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/vc,
VIVE,"Viveve Medical, Inc.",0.639,$9.64M,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/vive,
VVPR,VivoPower International PLC,1.16,$15.73M,n/a,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/vvpr,
VVUS,"VIVUS, Inc.",1.16,$20.73M,1994,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vvus,
VOD,Vodafone Group Plc,15.96,$42.73B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/vod,
VG,Vonage Holdings Corp.,9.575,$2.35B,2006,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/vg,
VOXX,VOXX International Corporation,5.34,$127.99M,n/a,Technology,Electronic Components,https://old.nasdaq.com/symbol/voxx,
VYGR,"Voyager Therapeutics, Inc.",12.13,$451.12M,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/vygr,
VRM,"Vroom, Inc.",43.03,$4.96B,2020,n/a,n/a,https://old.nasdaq.com/symbol/vrm,
VSEC,VSE Corporation,27.36,$302.14M,n/a,Consumer Services,Military/Government/Technical,https://old.nasdaq.com/symbol/vsec,
VTVT,vTv Therapeutics Inc.,2.7562,$188.49M,2015,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vtvt,
VUZI,Vuzix Corporation,2.21,$86.87M,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/vuzi,
WAFU,Wah Fu Education Group Limited,5.44,$23.83M,2019,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/wafu,
HLAL,Wahed FTSE USA Shariah ETF,26,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/hlal,
WTRH,Waitr Holdings Inc.,2.35,$234.87M,2016,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/wtrh,
WBA,"Walgreens Boots Alliance, Inc.",41.4,$36.32B,n/a,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/wba,
WSG,Wanda Sports Group Company Limited,2.61,$360.02M,2019,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/wsg,
WMG,Warner Music Group Corp.,30.77,$15.69B,2020,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/wmg,
WAFD,"Washington Federal, Inc.",26.185,$1.98B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/wafd,
WASH,"Washington Trust Bancorp, Inc.",31.69,$546.92M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/wash,
WSBF,"Waterstone Financial, Inc.",14.615,$378.75M,n/a,Finance,Savings Institutions,https://old.nasdaq.com/symbol/wsbf,
WTRE,Watford Holdings Ltd.,15.71,$312.42M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wtre,
WTREP,Watford Holdings Ltd.,25.09,n/a,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/wtrep,
WVE,WAVE Life Sciences Ltd.,9.63,$336.02M,2015,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/wve,
WNFM,"Wayne Farms, Inc.",n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wnfm,
WSTG,"Wayside Technology Group, Inc.",23.65,$102.91M,n/a,Technology,Retail: Computer Software & Peripheral Equipment,https://old.nasdaq.com/symbol/wstg,
WDFC,WD-40 Company,189.89,$2.6B,1973,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/wdfc,
WB,Weibo Corporation,32.47,$7.35B,2014,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/wb,
WEN,Wendy&#39,s Company (The),21.74,$4.84B,n/a,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/wen
WERN,"Werner Enterprises, Inc.",39.87,$2.75B,1986,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/wern,
WSBC,"WesBanco, Inc.",20.82,$1.4B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/wsbc,
WTBA,West Bancorporation,17.34,$285.2M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/wtba,
WABC,Westamerica Bancorporation,54.65,$1.47B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/wabc,
WSTL,"Westell Technologies, Inc.",0.7858,$12.34M,1995,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/wstl,
WINC,Western Asset Short Duration Income ETF,24.7001,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/winc,
WBND,Western Asset Total Return ETF,27.935,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wbnd,
WDC,Western Digital Corporation,42.95,$12.87B,n/a,Technology,Electronic Components,https://old.nasdaq.com/symbol/wdc,
WNEB,"Western New England Bancorp, Inc.",5.66,$145.15M,n/a,Finance,Savings Institutions,https://old.nasdaq.com/symbol/wneb,
WPRT,Westport Fuel Systems Inc,1.28,$174.84M,n/a,Energy,Industrial Machinery/Components,https://old.nasdaq.com/symbol/wprt,
WWR,"Westwater Resources, Inc.",2.03,$11.62M,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/wwr,
WEYS,"Weyco Group, Inc.",20.44,$200.59M,n/a,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/weys,
WHLR,"Wheeler Real Estate Investment Trust, Inc.",1.8,$17.45M,2012,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/whlr,
WHLRD,"Wheeler Real Estate Investment Trust, Inc.",10.51,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/whlrd,
WHLRP,"Wheeler Real Estate Investment Trust, Inc.",7.45,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/whlrp,
WHF,"WhiteHorse Finance, Inc.",10.97,$225.39M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/whf,
WHFBZ,"WhiteHorse Finance, Inc.",24.01,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/whfbz,
WHLM,"Wilhelmina International, Inc.",3.58,$18.46M,n/a,Consumer Services,Professional Services,https://old.nasdaq.com/symbol/whlm,
WVVI,"Willamette Valley Vineyards, Inc.",6.17,$30.63M,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/wvvi,
WVVIP,"Willamette Valley Vineyards, Inc.",4.85,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/wvvip,
WLDN,"Willdan Group, Inc.",23.74,$276.57M,2006,Consumer Services,Military/Government/Technical,https://old.nasdaq.com/symbol/wldn,
WLFC,Willis Lease Finance Corporation,26.01,$156.66M,1996,Consumer Durables,Industrial Specialties,https://old.nasdaq.com/symbol/wlfc,
WLTW,Willis Towers Watson Public Limited Company,186.77,$24.04B,n/a,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/wltw,
WSC,WillScot Corporation,14.54,$1.72B,2015,n/a,n/a,https://old.nasdaq.com/symbol/wsc,
WIMI,WiMi Hologram Cloud Inc.,3.52,$207.88M,2020,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/wimi,
WINT,"Windtree Therapeutics, Inc.",6.78,$92.87M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/wint,
WING,Wingstop Inc.,117.38,$3.47B,2015,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/wing,
WINA,Winmark Corporation,156.4,$571.65M,n/a,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/wina,
WINS,Wins Finance Holdings Inc.,35.99,$713.96M,2014,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/wins,
WTFC,Wintrust Financial Corporation,45.77,$2.63B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/wtfc,
WTFCM,Wintrust Financial Corporation,24,n/a,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/wtfcm,
WTFCP,Wintrust Financial Corporation,25.62,n/a,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/wtfcp,
CXSE,WisdomTree China ex-State-Owned Enterprises Fund,91.5553,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cxse,
WCLD,WisdomTree Cloud Computing Fund,34.71,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wcld,
EMCB,WisdomTree Emerging Markets Corporate Bond Fund,70.93,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/emcb,
DGRE,WisdomTree Emerging Markets Quality Dividend Growth Fund,22.825,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/dgre,
DXGE,WisdomTree Germany Hedged Equity Fund,27.9968,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/dxge,
HYZD,WisdomTree Interest Rate Hedged High Yield Bond Fund,20.38,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/hyzd,
AGZD,WisdomTree Interest Rate Hedged U.S. Aggregate Bond Fund,46.985,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/agzd,
WETF,"WisdomTree Investments, Inc.",3.43,$536.54M,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/wetf,
DXJS,WisdomTree Japan Hedged SmallCap Equity Fund,37.6495,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/dxjs,
DGRW,WisdomTree U.S. Quality Dividend Growth Fund,44.38,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/dgrw,
DGRS,WisdomTree U.S. SmallCap Quality Dividend Growth Fund,29.62,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/dgrs,
WKEY,WISeKey International Holding AG,8.35,$114.33M,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/wkey,
WIX,Wix.com Ltd.,216.06,$11.21B,2013,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/wix,
WWD,"Woodward, Inc.",76.67,$4.78B,n/a,Energy,Industrial Machinery/Components,https://old.nasdaq.com/symbol/wwd,
WDAY,"Workday, Inc.",173.55,$40.78B,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/wday,
WKHS,"Workhorse Group, Inc.",3.78,$266.98M,n/a,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/wkhs,
WRLD,World Acceptance Corporation,68.03,$510.86M,1991,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/wrld,
WRTC,"Wrap Technologies, Inc.",8.05,$260.27M,n/a,Capital Goods,Ordnance And Accessories,https://old.nasdaq.com/symbol/wrtc,
WMGI,Wright Medical Group N.V.,29.615,$3.82B,2011,Health Care,Industrial Specialties,https://old.nasdaq.com/symbol/wmgi,
WSFS,WSFS Financial Corporation,28.145,$1.43B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/wsfs,
WVFC,WVS Financial Corp.,13,$24.94M,n/a,Finance,Banks,https://old.nasdaq.com/symbol/wvfc,
WW,"WW International, Inc. ",24.77,$1.67B,n/a,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/ww,
WYNN,"Wynn Resorts, Limited",92.305,$9.96B,2002,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/wynn,
XFOR,"X4 Pharmaceuticals, Inc.",8.52,$137.47M,2017,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/xfor,
XBIT,XBiotech Inc.,13.3,$383.74M,2015,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/xbit,
XELB,"Xcel Brands, Inc",1.0155,$19.34M,n/a,Miscellaneous,Multi-Sector Companies,https://old.nasdaq.com/symbol/xelb,
XEL,Xcel Energy Inc.,63.65,$33.43B,n/a,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/xel,
XNCR,"Xencor, Inc.",28.43,$1.62B,2013,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/xncr,
XBIO,"Xenetic Biosciences, Inc.",1.045,$6.57M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/xbio,
XBIOW,"Xenetic Biosciences, Inc.",0.6301,n/a,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/xbiow,
XENE,Xenon Pharmaceuticals Inc.,12.01,$420.04M,2014,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/xene,
XERS,"Xeris Pharmaceuticals, Inc.",4.49,$168.77M,2018,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/xers,
XLNX,"Xilinx, Inc.",90.7,$22.05B,1990,Technology,Semiconductors,https://old.nasdaq.com/symbol/xlnx,
XOMA,XOMA Corporation,21.21,$233.62M,1986,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/xoma,
XP,XP Inc.,41.2,$22.73B,2019,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/xp,
XPEL,"XPEL, Inc.",15.89,$438.76M,n/a,Capital Goods,Industrial Specialties,https://old.nasdaq.com/symbol/xpel,
XPER,Xperi Holding Corporation,12.42,$1.43B,n/a,Technology,Semiconductors,https://old.nasdaq.com/symbol/xper,
XSPA,"XpresSpa Group, Inc. ",5.6,$604.9M,n/a,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/xspa,
XTLB,XTL Biopharmaceuticals Ltd.,1.375,$7.07M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/xtlb,
XNET,Xunlei Limited,3.38,$229.71M,2014,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/xnet,
YNDX,Yandex N.V.,42.18,$13.82B,2011,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/yndx,
YTRA,"Yatra Online, Inc.",1.08,$49.29M,n/a,Consumer Services,Transportation Services,https://old.nasdaq.com/symbol/ytra,
YTEN,"Yield10 Bioscience, Inc.",6.38,$12.57M,n/a,Basic Industries,Containers/Packaging,https://old.nasdaq.com/symbol/yten,
YIN,Yintech Investment Holdings Limited,5.58,$407.57M,2016,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/yin,
YMAB,"Y-mAbs Therapeutics, Inc.",42.13,$1.67B,2018,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/ymab,
YGYI,"Youngevity International, Inc.",1.46,$44.27M,n/a,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/ygyi,
YGYIP,"Youngevity International, Inc.",15.4899,n/a,n/a,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/ygyip,
YRCW,"YRC Worldwide, Inc.",1.84,$68.35M,n/a,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/yrcw,
CTIB,Yunhong CTI Ltd.,2.85,$12.81M,1997,Basic Industries,Specialty Chemicals,https://old.nasdaq.com/symbol/ctib,
ZGYH,Yunhong International,9.72,$86.94M,2020,Finance,Business Services,https://old.nasdaq.com/symbol/zgyh,
ZGYHR,Yunhong International,0.121,n/a,2020,Finance,Business Services,https://old.nasdaq.com/symbol/zgyhr,
ZGYHU,Yunhong International,9.81,n/a,2020,Finance,Business Services,https://old.nasdaq.com/symbol/zgyhu,
ZGYHW,Yunhong International,0.118,n/a,2020,Finance,Business Services,https://old.nasdaq.com/symbol/zgyhw,
YJ,Yunji Inc.,2.56,$543.53M,2019,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/yj,
ZAGG,ZAGG Inc,3.28,$97.79M,n/a,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/zagg,
ZLAB,Zai Lab Limited,69,$5.15B,2017,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/zlab,
ZEAL,Zealand Pharma A/S,37.66,$1.39B,2017,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/zeal,
ZBRA,Zebra Technologies Corporation,258.33,$13.72B,1991,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/zbra,
ZNTL,"Zentalis Pharmaceuticals, Inc.",41.95,$1.51B,2020,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/zntl,
ZCMD,ZHONGCHAO INC.,2.24,$52.79M,2020,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/zcmd,
Z,"Zillow Group, Inc.",56.79,$12.55B,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/z,
ZG,"Zillow Group, Inc.",56.95,$12.58B,2011,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/zg,
ZN,Zion Oil ,0.319,$55.3M,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/zn,
